text,score
楞住,-0.3042512
楓香,0
楝科,0
歇止,-0.243319
歇斯底里,-0.0289814
歇斯底里症,-0.04318512
歇業,-0.0289814
歇業,0
歇歇,0
毀了,-0.2738884
毀亡,-0.75
毀在,-0.323948
毀容,-0.16682125
毀掉,-0.825
毀損,-0.8
毀滅,-0.675
毀滅性,-0.4359876
毀謗,-0.475
毀壞,-0.85
毀壞殆盡,-0.372282725
毀譽,0
殿後,-0.125
溢出,-0.040212
溢流,0
溢價,0
溯源,0
溶血,0
源源不絕,0.217532475
源源不斷,0.187949925
溝通,0.1471302
溝通協調,0.23742415
滅亡,-0.625
滅亡,0
滅口,-0.5292512
滅寂,0
滅頂,-0.275
滅絕,-0.47959755
溘逝,-0.05
溘然,0
溺死,-0.4985924
溺愛,0
溺愛,0
溫文,0.4080536
溫文儒雅,0.4020361
溫良,0
溫和,0.8
溫度,0
溫柔,0.6149749
溫柔親切,0.5883999
溫情,0.6658746
溫習,0
溫順,0.6910255
溫暖,0.575
溫慰,0.460839
溫藹,0.425
溫馨,0
溫馨,0.425
滑下來,-0.302654267
滑板,0
滑落,-0.4289814
滑稽,-0.0289814
滑稽劇,-0.134377433
滑頭,-0.4039814
滑鐵盧,-0.019320933
準備,0.0830536
準備以,0.0097432
準備充分,0.081123175
準備好,0.317159867
準備迎接,0.0915268
準備參加,0.09779505
準備參加戰鬥,-0.08782475
準備開始,0.0996434
準備達成交易,0.240790683
準確,0.425
準確性不是那麼高,-0.09430585
準點,0
溜走,-0.425
溜覽,0
滄桑,0
滔滔,0
溪床,0
溪流,0
溪源,0
煎熬,0
煙灰,0
煙消雲散,0.1435952
煙葉,0
煙幕,-0.05
煙薰,0
煙霧,-0.1
煙霧彌漫,-0.07878075
煩了,-0.2738884
煩人,-0.3469144
煩心,-0.082065
煩死,-0.86256
煩死了,-0.4909656
煩悶,-0.8
煩惱,-0.75
煩惱,0
煩亂,-0.85
煩憂,-0.725
煩燥,-0.45
煩擾,-0.725
煩雜,0
煩躁,-0.6
煩囂,0
煤炭,0
煉丹,0
煉油,0
照例,0.05
照映,0
照常,0.123811
照常流通,0.090934425
照理,0.45
照理說,0.3630558
照耀,0
照耀,0.1987412
照護,0.0830536
照顧,0.0550611
煥發,0.0669362
煞車,-0.0860324
煞風景,-0.016788533
煞費,-0.20861715
煞費苦心,-0.006080075
獅子大開口,-0.18090732
獅像,0
瑕疵,-0.1
瑟縮,-0.35
瑟縮,0
瑜珈,0
當下,0.14954075
當上,0.3808938
當不了,-0.0474023
當不起,-0.0014039
當心,0.59339425
當世第一,0.026770775
當以,0.20702045
當成,0.63631995
當成英雄,0.405659975
當作,0.08317395
當你落後,0.224770375
當言,0.33257325
當空,0
當省則省,0.187729625
當紅,0.30851285
當紅炸子雞,0.09051494
當面斥責,-0.039533175
當面溝通,0.236294725
當家,0.30851285
當做,0.10045925
當務之急,0.011744375
當推,0.24521325
當然,0.33799575
當然好,0.4871213
當然更美,0.356497875
當然是,0.191997167
當然會,0.3526931
當然會好,0.460862925
當然歡迎,0.406497875
當街,0
當道,0.51543415
當機,-0.46814645
當選,0.29647785
當頭棒喝,-0.047239825
畸形,-0.1
畸形人,-0.031276267
畸形物,-0.136672667
畸形的人,-0.0069304
畸型,-0.05
畸零,0
痲瘋,0
痴心,0.499921
痴狂,0.1629753
痴情,0.4728606
痴痴,0.363972
盟友,0.212271
盟主,0.05
盟員,0
督促,0.030246
督導,0.05
睜一隻眼閉一,-0.084141133
睜大,-0.0044501
矮小,-0.4059536
矮小的人,-0.1599072
矮小的東西,-0.14916
矮化,-0.007114
碎片,-0.475
碎布條,-0.316666667
碎裂,-0.825
碰上,0.00543455
碰不得,-0.060555867
碰進,0
碰傷,-0.55
碰運氣,-0.04148
碰撞,-0.45
碰壁,-0.15
碰壁連連,-0.0699389
碰擊,-0.55
碗筷,0
碗糕,0
碑文,0
禁不起,-0.4322356
禁止,-0.6393376
禁止使用,-0.195758725
禁止接近,-0.27890485
禁令,-0.425
禁用,-0.17717985
禁忌,-0.7
禁忌,0
禁足,-0.06235875
禁制,-0.34210285
禁果,0
禁建,-0.325
禁欲,-0.65
禁閉,-0.425
禁貼,0
禁監,-0.425
禁諱,0
禁錮,-0.425
禁賽,-0.425
禁賽,0
禁藥,-0.425
禁嚴,0
禁臠,-0.375
萬一,-0.0170178
萬人迷,0.003614267
萬千,0
萬不得已,-0.0099076
萬分緊張,-0.25375895
萬全,0.2332896
萬臣朝服,0.1489623
萬劫不復,-0.2477406
萬事具備,0.07432795
萬事順遂,0.1908139
萬能,0.3210186
萬般,0
萬歲,0.0210186
萬萬沒想到,-0.034907
萬難,-0.3307455
萬靈仙丹,0.1605093
禽類,0
稜線,0
稜鏡,0
稚弱,0
稚齡,0.05
稟告,0
稟賦,0
窠臼,0
節制,0.11873615
節奏,0.085839
節流,0
節省,0.135839
節約,0.1188926
節約能源,0.2344463
節婦,0
節節敗退,-0.28523975
節節撤守,-0.11091175
節儉,0.135839
節慶,0.285839
經不起,-0.168739333
經月,0
經史,0
經回火後具有的韌度,0.075864222
經典,0.0702444
經典作,0.0813606
經卦,0
經受不起,-0.1685923
經常,0.0940554
經常想,0.146778
經得起檢驗,0.19520424
經過,0.1523594
經過評估,0.1011797
經過學習,0.1115811
經調查,0.098641667
經濟大恐慌,-0.19368228
經濟危機,-0.0435342
經濟成長,0.35400555
經濟困境,-0.2298823
經濟困難,-0.35325985
經濟制裁,-0.026570775
經濟的冬天,-0.2013192
經濟衰退,-0.28595655
經濟復甦,0.017106
經濟榮面,0.21813495
經濟蕭條,-0.0148778
經濟繁榮,0.23116095
經營,0.0702444
經營佈置,0.0398778
經驗,0.0702444
經驗老到,0.06060225
經驗球,0.013496267
經驗豐富,0.2726222
綑綁,-0.05
綁成,0
綁架,-0.1
綁赴,0
絛蟲,0
置人於死地,-0.17021046
置之不理,-0.0097663
置信,0
置喙,0.1
置疑,-0.525
置養豬業於死地,-0.194248729
置辯,-0.21057775
罩頂,0
罪人,-0.3469144
罪犯,-0.825
罪名,-0.29456545
罪行,-0.2428267
罪狀,-0.4
罪的宣告,-0.3459732
罪惡,-0.85
罪惡,0
罪惡感,-0.379362933
罪無可赦,-0.147170125
罪証,-0.4
罪証,0
罪嫌,-0.575
罪業,0
罪過,-0.5726038
罪魁,-0.35
罪魁禍首,-0.32173605
罪證確鑿,0
罪證確鑿,0
罪孽,-0.45
罪孽深重,-0.0017981
義工,0
義不容辭,0.01308755
義正詞嚴,0.319605575
義交,0
義刑,0
義行,0
義氣,0
義剪,0
義務,0.22216555
義無反顧,0.20839205
義憤,-0.27888645
義憤填膺,-0.189443225
義舉,0
羨煞,0.0400196
羨慕,0
羨慕,0
群峰,0
群起仿效,0.1128822
群起效之,0.1628822
群情激憤,0
群情激憤,0
群情譁然,-0.21473155
群策群力,0.25443165
群隊,0
群雄,0
群雄,0.126052
群魔,0
群魔亂舞,-0.17583675
群鶯,0
聖人,0.1780856
聖子,0
聖旨,0
聖河,0
聖徒,0.0565612
聖教,0
聖詩,0
聖潔,0.45
聖誕禮物,0.0562947
聘來,0
聘選,0
肆行,-0.1071733
肆虐,-0.175
肆無忌憚,0
肆無忌憚,0
腰帶,0
腥羶,-0.05
腳印,0
腳步太慢,-0.23674055
腳步再快,0.059584575
腳步沈重,-0.15512915
腳步沈重地行走,-0.201830786
腳步沈重地走,-0.28786035
腳步放慢,-0.21476405
腳程,0
腳踢,-0.225
腫起,0
腫痛,-0.4196579
腫瘤,-0.1
腹肚,0
腹腔,0
腺素,0
腺癌,0
腦力激盪,0.18906455
腦脹,0
腦滿腸肥,-0.020922025
腦髓,0
舅子,0
落入,0
落入,0
落入手中,0.263449125
落下,-0.875
落井下石,-0.43496945
落戶,0
落水狗,-0.629614533
落去,0
落伍,-0.5
落伍的士兵,-0.20677856
落成,0
落到,-0.3554163
落居,-0.5
落居下風,-0.4318924
落於,0
落空,-0.8
落後,0
落後,0
落後於,-0.241819333
落後程度,-0.28875025
落架,0
落紅,0
落差,-0.8
落差極大,-0.40775305
落海,0
落荒而逃,-0.5769907
落馬,-0.675
落敗,-0.85
落淚,-0.725
落款,0
落筆,0
落溝,0
落寞,-0.5
落寞,0
落實,0.06886255
落實了,0.038166033
落實不到,-0.152373125
落實回饋,0.159431275
落實具現,0.012860575
落實執行,0.043344625
落實推動,0.126547925
落實照顧,0.006900725
落幕,-0.45
落網,0
落魄,-0.5
落選,-0.4289814
落難,-0.8017641
葉形,0
葉質,0
葬身,-0.05
葬送,-0.15
葬送了,-0.0159256
號召,0.05
號角,0
號稱,0.0925984
蛻變,0.12832275
蜂巢,0
蜂湧前來,0
蜂窩,0
蜂箱,0
蜂擁,0.0315279
補火,0
補充,0.2471515
補正,0
補正,0
補成,0
補血,0
補助,0.425
補足,0.36264125
補強,0.0293683
補救,0.0710186
補提,0
補替,0
補湯,0
補發,0
補給,0.0550611
補貼,0
補貼,0.1
補進,0.3947424
補實,0.43113745
補齊,0
補憾有餘,0.09140675
補償,0
補償,0
補繳,0
裝可憐,-0.036035367
裝甲,0
裝死,-0.73756
裝作,-0.4672853
裝肖唯,-0.25
裝屎,-0.325
裝貨,0
裝蒜,0
裝模做樣,-0.275
裝竊聽器,-0.21628075
解手,0
解危,0.1067895
解決,0
解決,0
解決了,0.378094833
解決能力,0.532368175
解制,0
解放,0
解放,0.1821545
解凍,0.1932105
解套,0
解套,0
解除,0
解除,0
解除武裝,0.031949475
解散,-0.0110407
解散,0
解答,0.2932105
解開,0.3594437
解開了,0.323703533
解雇,-0.1932105
解禁,0.1317895
解聘,-0.2432105
解僱,-0.2432105
解說,0.3377942
解釋,0.2932105
解讀,0.2932105
解讀為,0.2174051
解體,0
解體,0
該用則用,0.17282015
該有,0.2078135
該死,-0.51256
該址,0
該言,0.007114
該言當言,0.169843625
該咒罵,-0.366666667
該怎麼做就怎麼做,0.1417366
該是,0.1
該責備,-0.064314667
該罰,-0.225
該罰下地獄,-0.3313291
詳加說明,0.31172515
詳述,0.05
詳細,0.297169
詳盡,0.15543455
詳盡不實,-0.1030523
詳盡地,0.018074533
詳盡而合理,0.38058126
詳盡說明,0.333174175
試走,0
試金石,0.022035733
試看,0
試探,0.05
試掘,0
試設,0
試著,0.1419704
試著實現,0.308845775
試圖,0
試圖,0
試圖利用,0.199647375
試圖說服,0.13574485
試盡,0
試駕,0
試辦,0
試驗,0
詩性,0
詩風,0
詩書,0
詩情,0
詩集,0
詩園,0
詩意,0.2694408
詩興,0
詩選,0
詰問,0
誇口,0
誇大,0
誇大,0
誇大不實,-0.032986975
誇示,-0.080246
誇張,-0.330246
誇張的手法,-0.10521386
誇張的言語,-0.16603136
誇獎,0.169754
誇耀,0
誇耀,0
誇讚,0.219754
詼諧,0
詼諧,0.1
誠心,0.667935
誠心期盼,0.4333381
誠心誠意,0.6186879
誠如,0.562271
誠信,0.6801774
誠盼,0.4
誠然,0.4125365
誠意,0.5694408
誠實,0.73113745
誠實以對,0.21765645
誠摯,0.4
誠摯的希望,0.31928732
誠懇,0.4
詭不詭異,-0.378926575
詭計,-0.1075615
詭計多端,-0.10785075
詭密,-0.0595112
詭異,-0.32738575
詭稱,-0.0425984
詭辯,-0.21057775
詮釋,-0.05
詬病,-0.425
資方,0
資本,0
資助,0.5
資材,0
資金外流,-0.090509375
資深,0.3894288
資深名將,0.247431675
資產負債危機,-0.014689433
資源,0.175
資源共享,0.0875
資源豐富,0.325
資優,0.4446368
賄案,-0.1
賄款,-0.1
賄賂,0
賄賂,0
賄賂案,-0.1
賄聞瘡疤,-0.1
賄選,0
賄選,0
賄選案,-0.052654267
賄聲賄影,-0.056955
跟得上,0.2967121
跟從,0
跟進,0
跟進,0.3447424
跟蹤,-0.05
跨下,0
跨出,0.0191934
跨出一大步,0.03690816
跨前,0
跨越,0.0210186
跨距,0
跨進,0.3447424
跨過,0.1726038
跨橋,0
路徑,0
路基,0
路費,0
路障,-0.1
路標,0
路險阻,-0.45
跳升,0
跳水,0
跳出,0
跳板,0.25
跳蚤,0
跳起舞來,0.003557
跳馬,0
跳接,0
跳票,0
跳脫,0.155009
跳傘,0
跳遠,0
跳增,0.0169464
跳牆,0
跳離,0
跺腳,-0.225
跪地,0
跪坐,0
跪姿,0
躲不掉,-0.536978267
躲完,0
躲開,-0.0662332
躲躲藏藏,-0.25
躲過,-0.2226038
躲過,0
躲避,-0.2501951
躲避責任者,-0.08769002
躲藏,-0.25
躲藏者,-0.1632926
較大,0.0657943
較大進展,0.23026835
較小,-0.3357092
較不易,-0.121176833
較少,-0.1241774
較划算,0.0531704
較多,0
較多,0.2576684
較好,0.4129306
較好者,0.278661133
較有利,0.386355
較自由,0.1021454
較低,-0.4047556
較快,0.33288565
較佳,0.0702444
較具競爭力,0.02662574
較易,0.14870215
較易凸顯,0.099351075
較易著手,0.13741515
較明顯,0.324383
較長,0.2971504
較勁,0
較勁,0
較為,0
較為平坦,0.27646475
較為陌生,-0.051834875
較為寬鬆,0.162080075
較差,-0.3297556
較弱,-0.3797556
較高,0.3819166
較高費率,-0.203576
較強,0.0591239
較貴,-0.2602193
較量,-0.0517723
較慢,-0.2047556
較優,0.3398812
較優者,0.229961533
較壞,-0.4297556
較壞者,-0.283129667
較穩定,0.398282933
較難,-0.3315197
較難取得,-0.0148468
載入,0
載走,0
載往,0
載物,0
載體,0
農協,0
農林,0
運用,0.21806455
運用不當,-0.0815282
運作,0
運作,0.1720409
運作困難,-0.4744025
運作順利,0.2227296
運氣好,0
運氣好,0
運務,0
運途,0
運銷,0
遊手好閒,-0.075921975
遊行,0.1071733
遊街,-0.1
遊街示眾,-0.0644907
遊艇,0
遊說,0.0445837
遊興,0
遊蕩,-0.3
遊蕩,0
遊擊,-0.5
遊擊隊,-0.366666667
遊覽,0.05
道兒,0
道奇隊腿五項全能,0.24206785
道理,0.6399749
道喜,0.6899749
道賀,0.2899749
道歉,0
道歉,0
道歉被整,-0.081397525
道歉賠償,0.10549675
道貌,0
道德,0.3825733
道德不好,-0.22239605
道德堅持,0.3524105
道德崇高,0.43462275
道德崇高的人,0.318461567
道德敗壞,-0.23371335
道謝,0
道謝,0.3887161
遂行,0.1071733
遂其所願,0.04141525
達不到,-0.023922467
達共識,0.133333333
達多項共識,0.1749696
達成,0
達成,0
達成了,0.457981533
達成共識,0.28043035
達成多項共識,0.2660949
達成協議,0.33043035
達成和解,0.6145356
達成初步共識,0.197462867
達成突破,0.0541801
達成高度共識,0.306677467
達成統一,0.30342995
達成結論,0.06793035
達成默契,0.29055255
達此成就,0.29695715
達改革協議,0.22954886
達到,0.2945837
達到一致,0.28388145
達到了,0.280463533
達到最高峰,0.31954172
達協議,0.2
達致,0
達致,0.47718
達觀,0.3425984
逼人,-0.0913362
逼上梁山,-0.019493625
逼不得已,-0.0926278
逼出,0.1252284
逼死,-0.6069818
逼走,-0.5694218
逼使,-0.0944218
逼供,-0.1944218
逼到,0.0498381
逼近,0
逼近,0
逼急,0
逼政,-0.1944218
逼迫,0
逼迫,0
逼真,0.2305782
逼真地,0.0681703
逼退,-0.4865793
逼退回,-0.491052867
逼問,-0.2888436
逼問,0
逼得,0
逼得,0
逼著,0.0024514
逼著了解,0.18343535
逼視,-0.37180755
逼進,0
逼繳,-0.1444218
違反,-0.8
違反人性,-0.3629479
違反行為,-0.304964775
違反教規,-0.33941795
違失,-0.8
違犯,-0.775
違抗,-0.625
違抗命令,-0.345421125
違命,-0.36584225
違拗,-0.4
違法,-0.3
違法失職,-0.37246945
違法者,-0.196625933
違法亂紀,-0.35
違者,-0.3449389
違建,-0.3
違約,-0.3169464
違背,-0.65
違背了,-0.349258933
違背習俗,-0.2904282
違悖,-0.4
違拳腳,-0.433333333
違規,-0.2498545
違規違法,-0.27492725
違章,-0.35
違章式,-0.2
違禁,-0.725
違憲,-0.35
遇及,0
遇刺,-0.475
遇到,0.0445837
遇到亂流,-0.247244325
遇害,-0.5
遇瓶頸,-0.033333333
遇險,0
遇難,-0.4017641
遇難,0
遇難船,-0.267842733
遏止,0
遏止,0
遏抑,0
遏制,-0.01710285
遏阻,-0.35
過人,0.1195182
過人球技,0.0597591
過大,-0.1270539
過小,-0.5285574
過不了,-0.2513064
過不去,-0.5343029
過分,-0.29056255
過分單純化,-0.06337942
過少,-0.3170256
過火,-0.4976038
過世,-0.4976038
過冬天,-0.151597467
過去,-0.47098695
過失,-0.6226038
過目,0
過份,-0.1515852
過份冷漠,-0.31934665
過多,-0.0648202
過早,-0.2226038
過早解除,-0.056748625
過低,-0.5976038
過快,-0.14003745
過怏,-0.1726038
過招,0.1801653
過於,-0.0396672
過於低估,-0.1926664
過於恐慌,-0.2801664
過於強大,0.0029244
過於樂觀,-0.26566
過於複雜,-0.2176664
過河卒子,-0.291202
過河拆橋,-0.1113019
過非,0
過度,-0.1751043
過度介入,-0.11255215
過度自信,-0.1190234
過度招待,-0.0200337
過度拖延,-0.36255215
過度的疲勞,-0.14729588
過度保守,-0.0338198
過度高估,-0.09328395
過度誇張,-0.25267515
過度憂慮,-0.17648705
過度樂觀,-0.15827425
過度謹慎,-0.0092882
過重,-0.0165636
過差,-0.5226038
過時,-0.1226038
過氣,-0.1550682
過高,0.1890684
過高期望,0.32648715
過強,0
過強,0
過得去,-0.0875689
過敏,-0.0745652
過敏發紅,-0.0622775
過猛,-0.5147613
過剩,-0.2226038
過渡,0
過渡,0
過街老鼠,-0.2793182
過量,-0.1410759
過意,-0.046837
過意不去,-0.291006775
過節,-0.0867648
過飽,-0.2226038
過熱,-0.1890684
過激,-0.1681804
過錯,-0.5726038
過頭,-0.5976038
過頭關,0.2799238
過關,0.0051143
過關斬將,0.02244285
過癮,0.1675427
遍布地雷,-0.176661375
遍野,0
遍尋,-0.1
遍體鱗傷,-0.2
遑論,-0.2
逾期,-0.1487412
逾越,-0.0210186
遁走,-0.475
遁辭,-0.125
酬謝,0
酬謝,0.1987412
酪果,0
釉色,0
鉗制,-0.01710285
鉅細靡遺,0.0235845
隔板,0
隔扇,0
隔絕,-0.42959755
隔絕掉,-0.5697317
隔開,-0.1087668
隔閡,-0.225
隔斷,-0.37043245
隔離,-0.65
隕落,-0.5
隕落,0
雋美,0
雷達,0
雷霹,-0.225
電力,0
電工,0
電告,0
電技,0
電信,0
電風,0
電動,0
電視,0
電傳,0
電話,0
電影,0
電壓,0
電擊,-0.5
電聯,0
電纜,0
零星殘骸,-0.25
零缺點,0.25
零散,0
預示,0.05
預收,0
預估,0
預判,0.0684388
預見,0.10543455
預言,0.057114
預防,0
預防,0
預定,0.27718
預定完成,0.44260485
預知,0.2891941
預度,0
預約,0
預約,0.0330536
預計,0.0075615
預訂,0
預訂一空,0.1770004
預修,0
預展,0
預料,0
預留,0.1487412
預祝,0.05
預做準備,0.0459732
預售,0
預備,0.0330536
預期,0.1487412
預期揚升,0.19489255
預測,0
預謀,0.1534256
預謀行兇,-0.16062615
預警,-0.03609
頑心重,-0.2214016
頑皮,-0.225
頑劣,-0.525
頑抗,-0.45
頑固,-0.0262588
頑固地,-0.103054367
頑冥不靈,-0.1027337
頑強,0
頑強,0
頑強地,-0.255127367
頑強抵抗,-0.32718415
頑童,-0.1539814
頑童,0
頓足,0
頓悟,0
頓時大減,-0.090917925
頒予,0
頒予,0.0210186
頒布,0
頒行,0
頒佈,0
頒發,0.0169362
頒給,0.0050611
頒獎,0.2
頌揚,0
頌揚,0.2410439
頌德,0.1925984
頌讚,0
飼主,0
飽以拳腳,-0.2092194
飽受,-0.1340756
飽受抨擊,-0.3170378
飽受爭議,-0.205730675
飽受威脅,-0.1262572
飽受煎熬,-0.0670378
飽經,-0.0297556
飽腹,0
飽嘗,0
飽嘗,0
飾掩,-0.1
馴養,0
鳩集,0
鼎力,0.3237057
鼎力支持,0.1809102
鼎立,0
鼎立,0.19782015
鼎足而立,0.26574
鼎盛,0.212271
鼓吹,0.198948
鼓起勇氣,0.2003508
鼓動,0
鼓動,0
鼓掌,0.0735515
鼓掌致敬,0.36286575
鼓掌歡呼表示通過,0.14330585
鼓掌歡迎,0.27427575
鼓舞,0.126052
鼓舞人心,0.2485363
鼓舞人心的人,0.194403933
鼓勵,0.126052
鼓勵作用,0.065793425
僧團,0
僥倖,0
僕人,-0.0030856
僕人,0
像哈巴狗一樣,-0.2143036
像個,0.05
像師,0
像框,0
像神一樣,0.15794
像話嗎,-0.066666667
僑領,0
僱用,0.19782015
僱有,0
僱佣,0
兢兢業業,0.1
劃下句點,0
劃下句點,0
劃上句點,0
劃上句點,0
劃上等號,0.077087875
劃分,0.16795875
劃定,0.22718
劃破,-0.5
劃清,-0.3281769
劃清,0
匱乏,-0.325
厭世,-0.625
厭世,0
厭食,0
厭倦,-0.35
厭氣,0
厭惡,-0.75
厭煩,-0.7
嘀咕,-0.1
嘗到,0.0445837
嘗到和平,0.422185825
嘗敗仗,-0.333333333
嘗試,0.05
嘔心瀝血,0.0035325
嘔吐,-0.25
嘔吐物,-0.236672667
嘔氣,-0.0824644
嘆息,-0.17888645
嘆息,0
嘆氣,-0.3074644
嘉獎,0.25
嘎啦,0
嘖嘖,0
嘖嘖稱奇,0.22931195
嘟嘟,0.1
嘟囔,0
嘈雜,-0.475
嘈雜的談笑聲,-0.0312214
嘈雜聲,-0.292606667
團子,0
團員,0
團結,0.275
團結一致,9.10E-04
團結合作,0.04614265
團圓,0
團聚,0
圖地,0
圖利,0
圖利,0
圖強,0.1793683
圖窮匕見,-0.172282725
圖謀,0
圖謀,0
圖謀詆毀,-0.3517128
圖繪,0
塵世,-0.375
塵埃落定,0.13641
境況,0
境遇,0
墓穴,-0.1
墊板,0
壽麵,0
夥伴,0
夥伴,0.1
夥伴關係,0.13885905
夢幻,0
夢想,0.1236111
夢想成真,0.4297359
夢碎,-0.4275005
夢遊,0
夢靨,0
夢魘,-0.0525005
奪三振,0.091871667
奪下,0
奪下,0.4628075
奪下冠軍,0.2123464
奪去,0
奪去,0.33619065
奪回,0.2878075
奪取,0
奪取,0
奪取之物,-0.065312
奪金,0.0047539
奪冠,0.0047539
奪得,0.3018261
奪得冠軍,0.1699704
奪得榜首,0.166677
奪牌,0.0878075
奪銅,0.0878075
奪魁,0
奪魁,0.0121925
奪標,0.0121925
奪標有望,0.29258535
嫡傳,0
嫩芽,0
嫩黃,0
嫩嫩,0
嫣然一笑,0.17233795
孵育,0
孵蛋,0
寧可,0
寧可,0
寧可選擇,0.16523805
寧靜,0.260839
寧願,0
寧願,0
寥落,0
實力,0.70484315
實力相當,0.58248745
實力強,0.416983233
實力過人,0.292662475
實力證明,0.563117175
實力證明一切,0.456010983
實用,0.5789576
實用性,0.399984133
實地考察,0.16191665
實在,0.45718945
實在太好,0.372433325
實在是,0.271459633
實在論,0.171459633
實有必要,0.3950628
實至名歸,0.2848128
實行,0.53831075
實利,-0.68261205
實事求是,0.210860175
實施,0.41266535
實為,0.4140346
實現,0.47572115
實現了,0.401221833
實現出來,0.222457275
實無必要,-0.207176675
實話,0.43113745
實話實說,0.4534293
實說,0
實際,0.43113745
實際上,0.357714667
實際可行,0.405964625
實際存在,0.228594725
實際協議,0.265568725
實質,0.34510505
實質可信,0.449450475
實質作用,0.17531995
實質助益,0.422552525
實踐,0.33113745
實應檢討,-0.235649825
實證,0
寢食難安,-0.0712269
察覺,0.2681876
對不起,-0.3338261
對手,-0.243228
對比,-0.22738575
對付,0
對付,0
對付不了,-0.240870775
對外移民之增,-0.148110717
對外移民增加,-0.143931883
對外散布,0.365818475
對外開放,0.211104275
對立,-0.0295656
對立者,-0.016336333
對立面,-0.013622933
對坐,0
對抗,0
對抗,0
對抗力量,-0.073576075
對決,0
對決,0
對決勝出,0.1448139
對味,0
對玩,0
對峙,-0.27738575
對看,0
對健康有害,-0.05183894
對等,0.07864455
對答,0
對詠,0
對進行報復,-0.09882762
對準,0.17738575
對照,0.17738575
對話,0
對對,0
對價,0
對罵,-0.60238575
對錯,-0.62738575
對錯,0
對頭,-0.65238575
對戲,0
對簿公堂,-0.038620125
對證,-0.22232465
對襯,0
屢見不鮮,0
